recno,TYCID1,TYCID2,TYCID3,RA_J2000,DE_J2000,pmRA,pmDE,BT,VT,V,BV,HD,HIP,Plx,indexcandidate,hyades
53971,682,699,1,4.66358,8.35484,16.3,18.5,11.316,10.656,10.597,0.561,NULL,NULL,0,5076,0
53972,682,732,1,4.72234,8.14112,-0.5,-5.9,10.819,10.548,10.524,0.23,NULL,NULL,0,5077,0
53973,682,749,1,4.67419,7.989,13.7,-5,12.299,11.031,10.917,1.078,NULL,NULL,0,5078,0
53974,682,786,1,4.702,8.64732,10.8,-1.2,11.711,11.187,11.14,0.445,NULL,NULL,0,5079,0
53975,682,793,1,4.65756,8.44773,-2.9,-0.3,10.697,10.737,10.741,-0.034,NULL,NULL,0,5080,0
53976,682,798,1,4.66609,9.0049,-15.8,3.1,10.853,9.804,9.71,0.892,NULL,NULL,0,5081,0
53977,682,903,1,4.64878,7.65759,3.7,-1.7,11.908,10.602,10.484,1.11,NULL,NULL,0,5082,0
53978,682,917,1,4.72084,8.03455,10,14.5,11.166,9.63,9.492,1.306,NULL,NULL,0,5083,0
53979,682,968,1,4.62709,8.12004,-13.4,-22,9.43,9.174,9.151,0.218,29343,NULL,0,5084,0
53980,682,1065,1,4.67295,7.79732,130,-63.8,9.139,7.957,7.851,1.005,29632,NULL,0,5085,0
53981,682,1094,1,4.65998,8.48996,-11.3,0.3,11.511,10.12,9.995,1.182,NULL,NULL,0,5086,0
53982,682,1134,1,4.61673,8.54297,-1.5,-5,11.036,10.735,10.708,0.256,NULL,NULL,0,5087,0
53983,682,1142,1,4.63374,8.17164,3.2,-4.8,12.008,10.787,10.677,1.038,NULL,NULL,0,5088,0
53984,682,1164,1,4.64782,7.92908,55.5,-94.4,10.404,9.327,9.23,0.915,NULL,NULL,0,5089,0
53986,682,1194,1,4.69509,7.82714,5.2,14.2,10.355,9.129,9.019,1.042,NULL,NULL,0,5091,0
53987,682,1256,1,4.65399,7.73949,-4.1,-11.2,10.875,10.512,10.479,0.309,NULL,NULL,0,5092,0
53988,682,1261,1,4.68728,7.70963,-4.9,-35.6,11.84,10.67,10.565,0.995,NULL,NULL,0,5093,0
53989,682,1293,1,4.70058,8.51534,-0.8,2.8,11.125,10.657,10.615,0.398,NULL,NULL,0,5094,0
53990,682,1330,1,4.60723,8.67252,5.8,-14.9,11.6,10.84,10.772,0.646,NULL,NULL,0,5095,0
53991,682,1359,1,4.63796,7.63053,-7.4,-8.8,11.337,10.939,10.903,0.338,NULL,NULL,0,5096,0
53992,682,1372,1,4.6423,7.77114,7.8,2.3,11.872,11.4,11.358,0.401,NULL,NULL,0,5097,0
53993,682,1402,1,4.63374,8.26076,-2.7,-5,11.795,11.273,11.226,0.444,NULL,NULL,0,5098,0
53994,682,1414,1,4.6971,7.98936,1.8,-1.1,12.057,10.704,10.582,1.15,NULL,NULL,0,5099,0
53995,682,1430,1,4.68671,8.27864,31.3,-81.3,10.175,9.366,9.293,0.688,NULL,NULL,0,5100,0
53996,682,1462,1,4.71586,7.91171,31.3,-35.8,11.958,11.119,11.043,0.713,NULL,NULL,0,5101,0
53997,682,1504,1,4.65852,7.96349,-6.8,4.5,11.757,10.843,10.761,0.777,NULL,NULL,0,5102,0
53998,682,1538,1,4.67846,8.07024,4.1,-14.4,10.909,10.835,10.828,0.063,NULL,NULL,0,5103,0
53999,682,1555,1,4.654,7.9871,3.2,-25.4,9.326,8.173,8.069,0.98,29517,NULL,0,5104,0
54000,682,1578,1,4.65819,7.54823,-18.1,-20.5,10.216,8.949,8.835,1.077,NULL,NULL,0,5105,0
54001,682,1628,1,4.62209,7.50817,5.7,-1.6,11.344,9.693,9.544,1.403,NULL,NULL,0,5106,0
54003,682,1644,1,4.71867,7.69405,-6.8,-11.5,12.12,11.531,11.478,0.501,NULL,NULL,0,5108,0
54004,682,1654,1,4.62982,7.65711,-8.5,-31.4,11.597,10.703,10.623,0.76,NULL,NULL,0,5109,0
54005,682,1695,1,4.64897,7.56339,2.9,-12.5,11.744,10.707,10.614,0.881,NULL,NULL,0,5110,0
54006,682,1697,1,4.62832,8.23522,-3,-6.1,10.88,10.487,10.452,0.334,NULL,NULL,0,5111,0
54008,682,1721,1,4.62486,8.38015,-8.8,-9,10.405,9.079,8.96,1.127,NULL,NULL,0,5113,0
54010,683,44,1,4.79518,9.36401,-10,-7.5,11.33,10.891,10.851,0.373,NULL,NULL,0,5115,0
54011,683,58,1,4.74434,9.30634,14.5,-15.1,11.608,10.853,10.785,0.642,NULL,NULL,0,5116,0
54013,683,97,1,4.75436,9.37043,10.3,-13.8,11.837,10.928,10.846,0.773,NULL,NULL,0,5118,0
54014,683,157,1,4.77886,9.21035,-10.8,-15.3,10.584,9.326,9.213,1.069,NULL,NULL,0,5119,0
54015,683,175,1,4.78987,9.11549,-4.2,-23,11.181,10.58,10.526,0.511,NULL,NULL,0,5120,0
54016,683,216,1,4.84973,9.32613,2.3,-9,11.646,10.294,10.172,1.149,NULL,NULL,0,5121,0
54017,683,230,1,4.74465,9.36472,-0.4,-14.5,11.781,10.44,10.319,1.14,NULL,NULL,0,5122,0
54018,683,310,1,4.73351,8.62377,4.7,-1,10.993,10.7,10.674,0.249,NULL,NULL,0,5123,0
54019,683,314,1,4.73996,8.48012,8.9,-4.3,10.394,10.181,10.162,0.181,NULL,NULL,0,5124,0
54020,683,337,1,4.73368,8.7544,-0.9,-18.5,11.09,9.903,9.796,1.009,NULL,NULL,0,5125,0
54021,683,414,1,4.73213,8.75447,8.2,-0.9,12.408,10.851,10.711,1.323,NULL,NULL,0,5126,0
54022,683,421,1,4.73591,8.18856,-4.9,-6.5,11.762,11.254,11.208,0.432,NULL,NULL,0,5127,0
54023,683,460,1,4.73185,7.53459,8.7,-5.8,11.207,10.796,10.759,0.349,NULL,NULL,0,5128,0
54024,683,486,1,4.73551,7.73759,4.2,-5.7,10.079,9.871,9.852,0.177,NULL,NULL,0,5129,0
54026,683,533,1,4.78247,7.50054,-123.5,-89.2,11.331,10.69,10.632,0.545,NULL,NULL,0,5131,0
54028,683,547,1,4.75384,7.54319,-4.7,-45.3,10.825,9.573,9.46,1.064,NULL,NULL,0,5133,0
54029,683,562,1,4.84971,8.4268,-7.6,-1.1,11.652,11.207,11.167,0.378,NULL,NULL,0,5134,0
54030,683,578,1,4.7815,8.16844,13.6,-10.5,11.057,10.411,10.353,0.549,NULL,NULL,0,5135,0
54031,683,582,1,4.77794,8.57017,-4,-7,10.288,10.015,9.99,0.232,NULL,NULL,0,5136,0
54032,683,583,1,4.8507,7.69795,7,8.3,10.495,8.502,8.323,1.694,NULL,NULL,0,5137,0
54033,683,587,1,4.79022,7.75724,3.2,-65.9,10.43,9.866,9.815,0.479,NULL,NULL,0,5138,0
54034,683,593,1,4.75703,7.59114,15,101.7,9.306,8.718,8.665,0.5,30153,NULL,0,5139,0
54035,683,594,1,4.78504,8.2279,4.2,-8.7,11.464,10.735,10.669,0.62,NULL,NULL,0,5140,0
54036,683,602,1,4.77925,8.50903,18.9,-76,10.479,9.767,9.703,0.605,NULL,NULL,0,5141,0
54038,683,612,1,4.82744,8.62447,39.8,-42,11.061,10.244,10.17,0.694,NULL,NULL,0,5143,0
54039,683,618,1,4.81024,9.03304,5.7,4.9,11.51,10.082,9.953,1.214,NULL,NULL,0,5144,0
54040,683,623,1,4.75123,7.62248,16.1,-13,11.86,10.558,10.441,1.107,NULL,NULL,0,5145,0
54041,683,633,1,4.77752,7.72427,-0.5,-4.5,11.63,11.31,11.281,0.272,NULL,NULL,0,5146,0
54042,683,635,1,4.84642,7.70564,0.2,-2.8,11.413,10.284,10.182,0.96,NULL,NULL,0,5147,0
54043,683,640,1,4.80937,8.59331,-5.3,-8.4,10.255,9.768,9.724,0.414,NULL,NULL,0,5148,0
54044,683,654,1,4.79244,8.82933,-7.5,-10.1,11.521,10.437,10.339,0.921,NULL,NULL,0,5149,0
54045,683,655,1,4.74851,7.63465,4.9,7.6,11.691,10.713,10.625,0.831,NULL,NULL,0,5150,0
54046,683,657,1,4.83232,7.51598,3.1,-1.4,12.127,10.253,10.084,1.593,NULL,NULL,0,5151,0
54047,683,664,1,4.79732,8.67603,14.6,-18,11.879,11.628,11.605,0.213,NULL,NULL,0,5152,0
54048,683,667,1,4.84747,7.71023,2,-3,10.472,9.411,9.316,0.902,NULL,NULL,0,5153,0
54049,683,669,1,4.84738,7.69352,23.3,18.4,9.135,8.649,8.605,0.413,30770,NULL,0,5154,0
54051,683,713,1,4.83315,7.67922,27.7,-28.2,9.208,8.718,8.674,0.417,30678,NULL,0,5156,0
54052,683,769,1,4.78274,7.50323,136.8,85.3,10.857,10.351,10.305,0.43,NULL,NULL,0,5157,0
54053,683,780,1,4.83476,8.5206,0.6,-10.9,10.443,8.451,8.272,1.693,NULL,NULL,0,5158,0
54054,683,789,1,4.79806,7.74607,7,-3.3,10.901,9.561,9.44,1.139,NULL,NULL,0,5159,0
54055,683,798,1,4.77155,8.53488,-1.3,-12.8,11.299,10.689,10.634,0.519,NULL,NULL,0,5160,0
54056,683,801,1,4.76941,7.59678,3.4,-0.5,11.885,10.396,10.262,1.266,NULL,NULL,0,5161,0
54057,683,827,1,4.74811,8.38246,-1.7,-6.9,11.729,11.183,11.134,0.464,NULL,NULL,0,5162,0
54058,683,837,1,4.75299,8.52354,-5,-2.6,10.918,9.791,9.69,0.958,NULL,NULL,0,5163,0
54059,683,845,1,4.78163,8.21787,2.9,-12.9,11.723,10.672,10.577,0.893,NULL,NULL,0,5164,0
54060,683,849,1,4.80373,8.96005,19.1,-15.7,8.898,8.444,8.403,0.386,30445,NULL,0,5165,0
54061,683,852,1,4.77037,8.44636,11.2,-9.7,11.604,10.492,10.392,0.945,NULL,NULL,0,5166,0
54062,683,897,1,4.84319,8.34929,-4.5,-17.3,10.919,10.357,10.306,0.478,NULL,NULL,0,5167,0
54063,683,903,1,4.79018,8.97146,-12.3,-18.4,11.825,11.046,10.976,0.662,NULL,NULL,0,5168,0
54064,683,919,1,4.74908,8.0445,-74.3,-84.4,10.012,9.409,9.355,0.513,NULL,NULL,0,5169,0
54065,683,930,1,4.75979,8.70682,117.2,-76,12.133,11.119,11.028,0.862,NULL,NULL,0,5170,0
